id_uso,id_cliente,competencia,logins_mes,horas_uso,funcionalidades_usadas
U0022623,C00226,2024-12-01,19,33.4,14
U0022624,C00226,2025-01-01,21,31.0,9
U0022625,C00226,2025-02-01,13,24.9,13
U0022626,C00226,2025-03-01,18,24.9,14
U0022627,C00226,2025-04-01,14,21.7,15
U0022628,C00226,2025-05-01,15,35.6,12
U0022629,C00226,2025-06-01,11,22.6,14
U0022630,C00226,2025-07-01,18,31.3,12
U0022631,C00226,2025-08-01,17,20.6,15
U0022700,C00227,2023-01-01,15,11.2,7
U0022701,C00227,2023-02-01,6,12.6,8
U0022702,C00227,2023-03-01,10,12.1,8
U0022703,C00227,2023-04-01,7,14.4,9
U0022704,C00227,2023-05-01,5,11.1,9
U0022705,C00227,2023-06-01,8,11.1,7
U0022706,C00227,2023-07-01,3,19.0,11
U0022707,C00227,2023-08-01,12,15.3,7
U0022708,C00227,2023-09-01,8,17.7,6
U0022709,C00227,2023-10-01,11,16.5,8
U0022710,C00227,2023-11-01,12,18.6,3
U0022711,C00227,2023-12-01,7,11.2,8
U0022712,C00227,2024-01-01,1,15.2,5
U0022713,C00227,2024-02-01,9,16.0,5
U0022714,C00227,2024-03-01,13,12.8,8
U0022715,C00227,2024-04-01,14,11.3,8
U0022716,C00227,2024-05-01,10,19.6,10
U0022717,C00227,2024-06-01,10,18.9,7
U0022718,C00227,2024-07-01,8,13.3,5
U0022719,C00227,2024-08-01,6,18.0,9
U0022720,C00227,2024-09-01,13,15.6,3
U0022721,C00227,2024-10-01,20,14.5,9
U0022722,C00227,2024-11-01,11,18.5,6
U0022723,C00227,2024-12-01,12,19.6,7
U0022724,C00227,2025-01-01,13,18.6,7
U0022725,C00227,2025-02-01,13,17.5,10
U0022726,C00227,2025-03-01,3,17.0,14
U0022727,C00227,2025-04-01,7,12.8,8
U0022728,C00227,2025-05-01,18,19.7,7
U0022729,C00227,2025-06-01,2,5.9,0
U0022730,C00227,2025-07-01,3,4.1,8
U0022731,C00227,2025-08-01,0,2.1,0
U0022800,C00228,2023-01-01,7,14.8,7
U0022801,C00228,2023-02-01,10,20.3,7
U0022802,C00228,2023-03-01,13,12.8,6
U0022803,C00228,2023-04-01,15,16.5,5
U0022804,C00228,2023-05-01,13,13.3,9
U0022805,C00228,2023-06-01,13,13.6,9
U0022806,C00228,2023-07-01,1,8.0,6
U0022807,C00228,2023-08-01,3,5.1,6
U0022808,C00228,2023-09-01,0,1.8,1
U0022900,C00229,2023-01-01,20,47.6,16
U0022901,C00229,2023-02-01,25,45.7,16
U0022902,C00229,2023-03-01,17,42.9,20
U0022903,C00229,2023-04-01,15,45.0,21
U0022904,C00229,2023-05-01,20,37.4,18
U0022905,C00229,2023-06-01,26,30.0,15
U0022906,C00229,2023-07-01,20,32.0,20
U0022907,C00229,2023-08-01,33,28.9,20
U0022908,C00229,2023-09-01,26,46.2,18
U0022909,C00229,2023-10-01,20,45.9,19
U0022910,C00229,2023-11-01,19,34.6,21
U0022911,C00229,2023-12-01,18,39.7,20
U0022912,C00229,2024-01-01,24,42.1,25
U0022913,C00229,2024-02-01,25,27.0,19
U0022914,C00229,2024-03-01,16,38.7,17
U0022915,C00229,2024-04-01,28,34.8,20
U0022916,C00229,2024-05-01,22,39.7,16
U0022917,C00229,2024-06-01,28,41.2,19
U0022918,C00229,2024-07-01,20,48.5,21
U0022919,C00229,2024-08-01,25,39.8,18
U0022920,C00229,2024-09-01,17,29.9,20
U0022921,C00229,2024-10-01,22,41.0,24
U0022922,C00229,2024-11-01,21,47.3,18
U0022923,C00229,2024-12-01,21,46.2,12
U0022924,C00229,2025-01-01,18,33.2,17
U0022925,C00229,2025-02-01,21,43.8,18
U0022926,C00229,2025-03-01,18,27.7,24
U0022927,C00229,2025-04-01,29,39.5,20
U0022928,C00229,2025-05-01,24,26.3,16
U0022929,C00229,2025-06-01,21,44.6,16
U0022930,C00229,2025-07-01,15,48.5,17
U0022931,C00229,2025-08-01,23,39.4,21
U0023000,C00230,2023-01-01,13,21.4,11
U0023001,C00230,2023-02-01,13,35.0,15
U0023002,C00230,2023-03-01,20,22.2,15
U0023003,C00230,2023-04-01,19,23.3,13
U0023004,C00230,2023-05-01,18,27.8,13
U0023005,C00230,2023-06-01,18,30.9,18
U0023006,C00230,2023-07-01,19,23.7,11
U0023007,C00230,2023-08-01,16,33.7,13
U0023008,C00230,2023-09-01,15,30.9,13
U0023009,C00230,2023-10-01,15,26.6,14
U0023010,C00230,2023-11-01,16,26.0,14
U0023011,C00230,2023-12-01,13,31.8,15
U0023012,C00230,2024-01-01,22,24.6,13
U0023013,C00230,2024-02-01,16,35.3,15
U0023014,C00230,2024-03-01,19,22.0,11
U0023015,C00230,2024-04-01,18,24.2,14
U0023016,C00230,2024-05-01,17,21.5,15
U0023017,C00230,2024-06-01,21,33.6,16
U0023018,C00230,2024-07-01,11,37.0,15
U0023019,C00230,2024-08-01,12,26.3,15
U0023020,C00230,2024-09-01,17,21.4,12
U0023021,C00230,2024-10-01,15,26.1,13
U0023022,C00230,2024-11-01,19,21.9,13
U0023023,C00230,2024-12-01,18,32.8,14
U0023024,C00230,2025-01-01,22,26.5,15
U0023025,C00230,2025-02-01,11,36.8,14
U0023026,C00230,2025-03-01,20,34.6,14
U0023027,C00230,2025-04-01,14,30.8,13
U0023028,C00230,2025-05-01,27,36.2,15
U0023029,C00230,2025-06-01,19,27.2,15
U0023030,C00230,2025-07-01,16,29.2,14
U0023031,C00230,2025-08-01,11,25.7,13
U0023100,C00231,2023-01-01,20,36.2,12
U0023101,C00231,2023-02-01,16,36.0,12
U0023102,C00231,2023-03-01,19,24.1,16
U0023103,C00231,2023-04-01,12,20.9,15
U0023104,C00231,2023-05-01,22,27.0,13
U0023105,C00231,2023-06-01,22,35.6,17
U0023106,C00231,2023-07-01,16,26.5,12
U0023107,C00231,2023-08-01,17,28.7,19
U0023108,C00231,2023-09-01,14,38.3,15
U0023109,C00231,2023-10-01,19,21.9,16
U0023110,C00231,2023-11-01,20,34.2,15
U0023111,C00231,2023-12-01,22,33.7,14
U0023112,C00231,2024-01-01,14,35.4,14
U0023113,C00231,2024-02-01,18,37.2,13
U0023114,C00231,2024-03-01,22,20.7,13
U0023115,C00231,2024-04-01,15,28.9,13
U0023116,C00231,2024-05-01,15,37.1,14
U0023117,C00231,2024-06-01,23,33.9,15
U0023118,C00231,2024-07-01,20,22.4,18
U0023119,C00231,2024-08-01,17,24.7,15
U0023120,C00231,2024-09-01,16,26.1,12
U0023121,C00231,2024-10-01,22,30.8,16
U0023122,C00231,2024-11-01,12,22.3,15
U0023123,C00231,2024-12-01,22,32.1,17
U0023124,C00231,2025-01-01,20,25.0,15
U0023125,C00231,2025-02-01,16,29.4,11
U0023126,C00231,2025-03-01,14,32.5,11
U0023127,C00231,2025-04-01,17,35.8,15
U0023128,C00231,2025-05-01,20,26.3,14
U0023129,C00231,2025-06-01,25,32.0,17
U0023130,C00231,2025-07-01,31,25.5,15
U0023131,C00231,2025-08-01,12,36.3,16
U0023200,C00232,2023-01-01,21,31.7,19
U0023201,C00232,2023-02-01,24,38.2,18
U0023202,C00232,2023-03-01,31,38.0,20
U0023203,C00232,2023-04-01,30,32.2,17
U0023204,C00232,2023-05-01,26,30.6,22
U0023205,C00232,2023-06-01,29,45.2,20
U0023206,C00232,2023-07-01,26,46.1,23
U0023207,C00232,2023-08-01,22,30.5,16
U0023208,C00232,2023-09-01,27,47.0,23
U0023209,C00232,2023-10-01,29,40.7,20
U0023210,C00232,2023-11-01,29,31.0,20
U0023211,C00232,2023-12-01,33,49.2,19
U0023212,C00232,2024-01-01,20,28.8,18
U0023213,C00232,2024-02-01,20,46.8,20
U0023214,C00232,2024-03-01,28,39.6,22
U0023215,C00232,2024-04-01,19,37.9,22
U0023216,C00232,2024-05-01,22,46.3,16
U0023217,C00232,2024-06-01,24,47.8,22
U0023218,C00232,2024-07-01,22,30.2,24
U0023219,C00232,2024-08-01,26,29.5,17
U0023220,C00232,2024-09-01,32,42.3,18
U0023221,C00232,2024-10-01,22,50.9,20
U0023222,C00232,2024-11-01,33,46.1,22
U0023223,C00232,2024-12-01,30,37.6,14
U0023224,C00232,2025-01-01,21,36.0,18
U0023225,C00232,2025-02-01,24,30.4,21
U0023226,C00232,2025-03-01,15,47.4,15
U0023227,C00232,2025-04-01,27,43.3,19
U0023228,C00232,2025-05-01,27,39.9,16
U0023229,C00232,2025-06-01,23,39.7,19
U0023230,C00232,2025-07-01,26,36.6,19
U0023231,C00232,2025-08-01,28,39.6,16
U0023300,C00233,2023-01-01,17,24.1,11
U0023301,C00233,2023-02-01,11,18.5,9
U0023302,C00233,2023-03-01,9,17.1,12
U0023303,C00233,2023-04-01,9,22.1,9
U0023304,C00233,2023-05-01,11,21.6,9
U0023305,C00233,2023-06-01,14,17.6,13
U0023306,C00233,2023-07-01,15,15.8,11
U0023307,C00233,2023-08-01,15,21.7,11
U0023308,C00233,2023-09-01,14,14.9,9
U0023309,C00233,2023-10-01,12,26.0,9
U0023310,C00233,2023-11-01,15,23.9,10
U0023311,C00233,2023-12-01,12,25.3,10
U0023312,C00233,2024-01-01,14,20.1,12
U0023313,C00233,2024-02-01,12,16.9,8
U0023314,C00233,2024-03-01,11,18.9,9
U0023315,C00233,2024-04-01,14,23.3,11
U0023316,C00233,2024-05-01,23,15.9,12
U0023317,C00233,2024-06-01,11,25.0,13
U0023318,C00233,2024-07-01,13,20.5,9
U0023319,C00233,2024-08-01,13,21.1,13
U0023320,C00233,2024-09-01,14,25.1,12
U0023321,C00233,2024-10-01,10,24.3,7
U0023322,C00233,2024-11-01,16,20.2,12
U0023323,C00233,2024-12-01,13,27.0,10
U0023324,C00233,2025-01-01,21,19.4,7
U0023325,C00233,2025-02-01,9,20.8,13
U0023326,C00233,2025-03-01,19,26.2,11
U0023327,C00233,2025-04-01,15,19.7,5
U0023328,C00233,2025-05-01,12,26.8,11
U0023329,C00233,2025-06-01,16,17.0,6
U0023330,C00233,2025-07-01,8,19.5,9
U0023331,C00233,2025-08-01,22,27.4,9
U0023400,C00234,2023-01-01,26,27.6,15
U0023401,C00234,2023-02-01,19,31.0,17
U0023402,C00234,2023-03-01,19,40.9,19
U0023403,C00234,2023-04-01,18,38.3,17
U0023404,C00234,2023-05-01,20,38.3,16
U0023405,C00234,2023-06-01,17,41.4,16
U0023406,C00234,2023-07-01,22,40.6,19
U0023407,C00234,2023-08-01,15,41.6,17
U0023408,C00234,2023-09-01,23,28.0,17
U0023409,C00234,2023-10-01,18,26.3,18
U0023410,C00234,2023-11-01,20,46.1,17
U0023411,C00234,2023-12-01,20,27.1,17
U0023412,C00234,2024-01-01,24,31.9,16
U0023413,C00234,2024-02-01,24,33.3,18
U0023414,C00234,2024-03-01,25,25.8,16
U0023415,C00234,2024-04-01,21,37.7,16
U0023416,C00234,2024-05-01,25,36.3,21
U0023417,C00234,2024-06-01,25,36.5,22
U0023418,C00234,2024-07-01,20,38.5,14
U0023419,C00234,2024-08-01,20,45.4,18
U0023420,C00234,2024-09-01,14,40.0,21
U0023421,C00234,2024-10-01,22,37.4,16
U0023422,C00234,2024-11-01,19,30.6,17
U0023423,C00234,2024-12-01,24,36.1,16
U0023424,C00234,2025-01-01,25,31.9,14
U0023425,C00234,2025-02-01,14,28.9,20
U0023426,C00234,2025-03-01,18,42.1,19
U0023427,C00234,2025-04-01,28,29.6,16
U0023428,C00234,2025-05-01,26,36.6,24
U0023429,C00234,2025-06-01,24,40.4,21
U0023430,C00234,2025-07-01,24,43.5,14
U0023431,C00234,2025-08-01,24,41.4,15
U0023500,C00235,2023-01-01,18,24.9,11
U0023501,C00235,2023-02-01,24,40.9,14
U0023502,C00235,2023-03-01,23,26.6,18
U0023503,C00235,2023-04-01,20,36.8,15
U0023504,C00235,2023-05-01,20,26.6,14
U0023505,C00235,2023-06-01,21,27.5,14
U0023506,C00235,2023-07-01,18,28.0,17
U0023507,C00235,2023-08-01,14,39.8,13
U0023508,C00235,2023-09-01,20,37.5,14
U0023509,C00235,2023-10-01,19,29.3,14
U0023510,C00235,2023-11-01,22,28.7,14
U0023511,C00235,2023-12-01,25,23.7,19
U0023512,C00235,2024-01-01,13,12.1,8
U0023513,C00235,2024-02-01,8,7.8,7
U0023514,C00235,2024-03-01,0,4.2,2
U0023600,C00236,2023-01-01,20,28.4,12
U0023601,C00236,2023-02-01,19,27.2,15
U0023602,C00236,2023-03-01,19,38.1,14
U0023603,C00236,2023-04-01,21,38.8,14
U0023604,C00236,2023-05-01,23,39.3,15
U0023605,C00236,2023-06-01,18,29.5,20
U0023606,C00236,2023-07-01,10,39.8,18
U0023607,C00236,2023-08-01,13,21.5,12
U0023608,C00236,2023-09-01,20,31.5,13
U0023609,C00236,2023-10-01,10,30.9,10
U0023610,C00236,2023-11-01,21,32.0,16
U0023611,C00236,2023-12-01,25,39.4,18
U0023612,C00236,2024-01-01,16,25.0,13
U0023613,C00236,2024-02-01,19,29.7,16
U0023614,C00236,2024-03-01,18,28.8,17
U0023615,C00236,2024-04-01,15,38.6,17
U0023616,C00236,2024-05-01,23,35.9,12
U0023617,C00236,2024-06-01,22,28.8,16
U0023618,C00236,2024-07-01,17,27.2,13
U0023619,C00236,2024-08-01,17,23.3,15
U0023620,C00236,2024-09-01,17,29.2,14
U0023621,C00236,2024-10-01,26,29.2,12
U0023622,C00236,2024-11-01,22,22.5,17
U0023623,C00236,2024-12-01,19,25.0,12
U0023624,C00236,2025-01-01,11,27.2,15
U0023625,C00236,2025-02-01,6,10.1,8
U0023626,C00236,2025-03-01,10,10.5,1
U0023627,C00236,2025-04-01,7,4.3,3
U0023700,C00237,2023-01-01,32,34.5,16
U0023701,C00237,2023-02-01,24,28.8,18
U0023702,C00237,2023-03-01,28,39.8,19
U0023703,C00237,2023-04-01,30,32.1,18
U0023704,C00237,2023-05-01,29,28.9,23
U0023705,C00237,2023-06-01,23,45.9,20
U0023706,C00237,2023-07-01,25,44.2,19
U0023707,C00237,2023-08-01,29,48.5,20
U0023708,C00237,2023-09-01,26,38.2,20
U0023709,C00237,2023-10-01,22,32.8,18
U0023710,C00237,2023-11-01,20,43.2,22
U0023711,C00237,2023-12-01,24,39.3,18
U0023712,C00237,2024-01-01,32,32.3,19
U0023713,C00237,2024-02-01,25,47.7,18
U0023714,C00237,2024-03-01,24,28.9,17
U0023715,C00237,2024-04-01,29,30.0,18
U0023716,C00237,2024-05-01,22,51.5,19
U0023717,C00237,2024-06-01,18,29.8,21
U0023718,C00237,2024-07-01,28,45.9,20
U0023719,C00237,2024-08-01,27,31.9,19
U0023720,C00237,2024-09-01,20,41.1,18
U0023721,C00237,2024-10-01,24,47.7,20
U0023722,C00237,2024-11-01,19,28.1,16
U0023723,C00237,2024-12-01,33,33.0,24
U0023724,C00237,2025-01-01,24,48.5,22
U0023725,C00237,2025-02-01,23,43.8,23
U0023726,C00237,2025-03-01,28,31.5,19
U0023727,C00237,2025-04-01,23,32.6,23
U0023728,C00237,2025-05-01,25,36.1,18
U0023729,C00237,2025-06-01,20,31.6,21
U0023730,C00237,2025-07-01,24,32.1,21
U0023731,C00237,2025-08-01,20,41.5,19
U0023800,C00238,2023-01-01,1,14.3,0
U0023801,C00238,2023-02-01,10,15.0,4
U0023802,C00238,2023-03-01,9,11.8,3
U0023803,C00238,2023-04-01,11,12.2,2
U0023804,C00238,2023-05-01,12,12.5,10
U0023805,C00238,2023-06-01,5,16.4,5
U0023806,C00238,2023-07-01,6,12.5,2
U0023807,C00238,2023-08-01,11,13.2,6
U0023808,C00238,2023-09-01,5,11.7,4
U0023809,C00238,2023-10-01,6,14.1,8
U0023810,C00238,2023-11-01,11,16.1,9
U0023811,C00238,2023-12-01,9,11.3,8
U0023812,C00238,2024-01-01,3,12.5,9
U0023813,C00238,2024-02-01,11,10.4,10
U0023814,C00238,2024-03-01,7,11.0,5
U0023815,C00238,2024-04-01,16,13.2,6
U0023816,C00238,2024-05-01,14,15.6,4
U0023817,C00238,2024-06-01,12,15.4,4
U0023818,C00238,2024-07-01,10,12.6,2
U0023819,C00238,2024-08-01,7,13.5,5
U0023820,C00238,2024-09-01,3,14.5,7
U0023821,C00238,2024-10-01,18,13.6,6
U0023822,C00238,2024-11-01,8,9.4,4
U0023823,C00238,2024-12-01,9,15.5,6
U0023824,C00238,2025-01-01,10,13.9,6
U0023825,C00238,2025-02-01,5,13.1,3
U0023826,C00238,2025-03-01,9,9.0,3
U0023827,C00238,2025-04-01,7,12.0,3
U0023828,C00238,2025-05-01,3,12.8,8
U0023829,C00238,2025-06-01,5,15.3,10
U0023830,C00238,2025-07-01,5,16.3,4
U0023831,C00238,2025-08-01,10,9.3,5
U0023900,C00239,2023-01-01,23,44.4,15
U0023901,C00239,2023-02-01,17,34.5,18
U0023902,C00239,2023-03-01,23,44.3,17
U0023903,C00239,2023-04-01,19,26.4,17
U0023904,C00239,2023-05-01,19,30.9,15
U0023905,C00239,2023-06-01,19,26.0,19
U0023906,C00239,2023-07-01,18,44.0,16
U0023907,C00239,2023-08-01,20,44.1,19
U0023908,C00239,2023-09-01,21,40.5,22
U0023909,C00239,2023-10-01,18,34.4,15
U0023910,C00239,2023-11-01,23,37.6,20
U0023911,C00239,2023-12-01,26,29.7,18
U0023912,C00239,2024-01-01,30,33.2,16
U0023913,C00239,2024-02-01,28,29.1,18
U0023914,C00239,2024-03-01,18,42.5,18
U0023915,C00239,2024-04-01,26,27.1,17
U0023916,C00239,2024-05-01,24,36.9,15
U0023917,C00239,2024-06-01,19,41.2,18
U0023918,C00239,2024-07-01,17,37.3,15
U0023919,C00239,2024-08-01,20,39.4,15
U0023920,C00239,2024-09-01,21,32.4,19
U0023921,C00239,2024-10-01,17,45.5,15
U0023922,C00239,2024-11-01,27,34.5,17
U0023923,C00239,2024-12-01,20,32.1,19
U0023924,C00239,2025-01-01,21,39.2,18
U0023925,C00239,2025-02-01,18,41.6,18
U0023926,C00239,2025-03-01,19,25.2,16
U0023927,C00239,2025-04-01,25,26.5,18
U0023928,C00239,2025-05-01,26,46.5,17
U0023929,C00239,2025-06-01,16,28.0,19
U0023930,C00239,2025-07-01,21,27.4,19
U0023931,C00239,2025-08-01,25,45.7,19
U0024000,C00240,2023-01-01,18,22.5,19
U0024001,C00240,2023-02-01,26,28.5,15
U0024002,C00240,2023-03-01,18,37.1,14
U0024003,C00240,2023-04-01,19,24.1,16
U0024004,C00240,2023-05-01,11,28.7,12
U0024005,C00240,2023-06-01,19,33.2,16
U0024006,C00240,2023-07-01,23,38.3,14
U0024007,C00240,2023-08-01,18,35.2,13
U0024008,C00240,2023-09-01,24,34.0,16
U0024009,C00240,2023-10-01,16,33.3,16
U0024010,C00240,2023-11-01,22,24.4,18
U0024011,C00240,2023-12-01,23,23.6,12
U0024012,C00240,2024-01-01,24,34.1,13
U0024013,C00240,2024-02-01,19,36.0,14
U0024014,C00240,2024-03-01,31,23.6,13
U0024015,C00240,2024-04-01,12,34.7,15
U0024016,C00240,2024-05-01,20,35.6,14
U0024017,C00240,2024-06-01,17,23.6,17
U0024018,C00240,2024-07-01,20,32.0,17
U0024019,C00240,2024-08-01,19,27.7,17
U0024020,C00240,2024-09-01,12,25.5,16
U0024021,C00240,2024-10-01,27,23.1,15
U0024022,C00240,2024-11-01,26,34.2,17
U0024023,C00240,2024-12-01,16,36.4,16
U0024024,C00240,2025-01-01,14,39.8,18
U0024025,C00240,2025-02-01,21,39.9,10
U0024026,C00240,2025-03-01,23,38.9,17
U0024027,C00240,2025-04-01,15,31.4,19
U0024028,C00240,2025-05-01,23,39.3,15
U0024029,C00240,2025-06-01,20,29.0,14
U0024030,C00240,2025-07-01,26,30.4,16
U0024031,C00240,2025-08-01,18,24.7,14
U0024100,C00241,2023-01-01,6,20.7,12
U0024101,C00241,2023-02-01,16,24.5,11
U0024102,C00241,2023-03-01,20,22.7,9
U0024103,C00241,2023-04-01,9,7.5,2
U0024104,C00241,2023-05-01,10,6.8,0
U0024105,C00241,2023-06-01,0,2.2,2
U0024200,C00242,2023-01-01,22,38.6,19
U0024201,C00242,2023-02-01,23,33.9,18
U0024202,C00242,2023-03-01,16,28.1,17
U0024203,C00242,2023-04-01,22,30.6,11
U0024204,C00242,2023-05-01,26,37.4,15
U0024205,C00242,2023-06-01,16,27.2,15
U0024206,C00242,2023-07-01,20,28.1,15
U0024207,C00242,2023-08-01,19,26.6,15
U0024208,C00242,2023-09-01,13,26.4,13
U0024209,C00242,2023-10-01,17,39.2,16
U0024210,C00242,2023-11-01,18,25.9,17
U0024211,C00242,2023-12-01,21,42.9,19
U0024212,C00242,2024-01-01,26,27.6,18
U0024213,C00242,2024-02-01,20,38.0,17
U0024214,C00242,2024-03-01,24,34.9,16
U0024215,C00242,2024-04-01,24,41.9,16
U0024216,C00242,2024-05-01,22,41.0,18
U0024217,C00242,2024-06-01,21,28.9,18
U0024218,C00242,2024-07-01,23,39.7,15
U0024219,C00242,2024-08-01,21,35.3,17
U0024220,C00242,2024-09-01,13,35.3,18
U0024221,C00242,2024-10-01,25,25.4,16
U0024222,C00242,2024-11-01,27,44.0,15
U0024223,C00242,2024-12-01,24,42.5,22
U0024224,C00242,2025-01-01,26,33.3,16
U0024225,C00242,2025-02-01,19,43.5,16
U0024226,C00242,2025-03-01,25,36.9,17
U0024227,C00242,2025-04-01,18,41.1,15
U0024228,C00242,2025-05-01,29,42.4,19
U0024229,C00242,2025-06-01,20,35.0,20
U0024230,C00242,2025-07-01,19,29.4,17
U0024231,C00242,2025-08-01,19,41.5,16
U0024300,C00243,2023-01-01,22,31.3,22
U0024301,C00243,2023-02-01,23,45.9,19
U0024302,C00243,2023-03-01,26,48.1,18
U0024303,C00243,2023-04-01,21,42.1,17
U0024304,C00243,2023-05-01,26,38.6,16
U0024305,C00243,2023-06-01,29,50.2,18
U0024306,C00243,2023-07-01,28,30.3,23
U0024307,C00243,2023-08-01,27,44.4,18
U0024308,C00243,2023-09-01,28,46.1,17
U0024309,C00243,2023-10-01,23,46.4,17
U0024310,C00243,2023-11-01,25,34.6,21
U0024311,C00243,2023-12-01,33,31.5,20
U0024312,C00243,2024-01-01,22,41.3,22
U0024313,C00243,2024-02-01,28,28.7,22
U0024314,C00243,2024-03-01,21,34.1,20
U0024315,C00243,2024-04-01,28,43.9,19
U0024316,C00243,2024-05-01,23,40.3,19
U0024317,C00243,2024-06-01,27,45.5,18
U0024318,C00243,2024-07-01,29,35.7,21
U0024319,C00243,2024-08-01,25,49.8,21
U0024320,C00243,2024-09-01,29,29.9,18
U0024321,C00243,2024-10-01,31,42.9,19
U0024322,C00243,2024-11-01,25,48.5,21
U0024323,C00243,2024-12-01,21,39.3,20
U0024324,C00243,2025-01-01,31,47.7,20
U0024325,C00243,2025-02-01,21,46.8,18
U0024326,C00243,2025-03-01,25,47.2,18
U0024327,C00243,2025-04-01,27,30.5,21
U0024328,C00243,2025-05-01,31,44.9,16
U0024329,C00243,2025-06-01,25,52.0,19
U0024330,C00243,2025-07-01,26,48.9,18
U0024331,C00243,2025-08-01,26,43.4,21
U0024400,C00244,2023-01-01,26,31.1,14
U0024401,C00244,2023-02-01,14,37.5,16
U0024402,C00244,2023-03-01,14,37.2,18
U0024403,C00244,2023-04-01,15,30.8,18
U0024404,C00244,2023-05-01,18,25.7,16
U0024405,C00244,2023-06-01,21,30.6,13
U0024406,C00244,2023-07-01,18,30.9,15
U0024407,C00244,2023-08-01,14,41.5,16
U0024408,C00244,2023-09-01,24,24.7,18
U0024409,C00244,2023-10-01,16,22.7,17
U0024410,C00244,2023-11-01,23,26.2,17
U0024411,C00244,2023-12-01,25,38.4,17
U0024412,C00244,2024-01-01,23,38.5,17
U0024413,C00244,2024-02-01,20,41.1,16
U0024414,C00244,2024-03-01,19,31.5,13
U0024415,C00244,2024-04-01,20,34.2,18
U0024416,C00244,2024-05-01,24,29.4,17
U0024417,C00244,2024-06-01,11,24.7,20
U0024418,C00244,2024-07-01,23,25.1,10
U0024419,C00244,2024-08-01,23,41.2,15
U0024420,C00244,2024-09-01,19,30.4,13
U0024421,C00244,2024-10-01,23,28.4,18
U0024422,C00244,2024-11-01,9,33.6,20
U0024423,C00244,2024-12-01,20,31.5,14
U0024424,C00244,2025-01-01,14,35.8,13
U0024425,C00244,2025-02-01,19,31.3,17
U0024426,C00244,2025-03-01,25,25.4,9
U0024427,C00244,2025-04-01,14,22.9,15
U0024428,C00244,2025-05-01,17,34.1,14
U0024429,C00244,2025-06-01,23,31.1,14
U0024430,C00244,2025-07-01,20,30.7,13
U0024431,C00244,2025-08-01,20,32.3,17
U0024500,C00245,2023-01-01,24,31.7,19
U0024501,C00245,2023-02-01,23,45.5,21
U0024502,C00245,2023-03-01,24,29.8,19
U0024503,C00245,2023-04-01,32,43.0,21
U0024504,C00245,2023-05-01,19,28.0,20
U0024505,C00245,2023-06-01,25,51.5,17
U0024506,C00245,2023-07-01,25,48.1,19
U0024507,C00245,2023-08-01,15,39.6,22
U0024508,C00245,2023-09-01,28,32.4,21
U0024509,C00245,2023-10-01,26,36.1,22
U0024510,C00245,2023-11-01,21,39.6,18
U0024511,C00245,2023-12-01,30,29.6,20
U0024512,C00245,2024-01-01,21,28.5,18
U0024513,C00245,2024-02-01,20,44.2,21
U0024514,C00245,2024-03-01,25,44.8,20
U0024515,C00245,2024-04-01,30,51.7,19
U0024516,C00245,2024-05-01,25,34.2,17
U0024517,C00245,2024-06-01,23,41.3,19
U0024518,C00245,2024-07-01,27,34.6,23
U0024519,C00245,2024-08-01,22,35.8,20
U0024520,C00245,2024-09-01,24,38.2,21
U0024521,C00245,2024-10-01,15,35.9,22
U0024522,C00245,2024-11-01,20,31.8,18
U0024523,C00245,2024-12-01,30,30.3,18
U0024524,C00245,2025-01-01,26,48.4,16
U0024525,C00245,2025-02-01,23,51.1,18
U0024526,C00245,2025-03-01,20,37.8,22
U0024527,C00245,2025-04-01,26,42.0,20
U0024528,C00245,2025-05-01,21,36.7,19
U0024529,C00245,2025-06-01,23,39.7,17
U0024530,C00245,2025-07-01,22,47.3,17
U0024531,C00245,2025-08-01,25,34.1,22
U0024600,C00246,2023-01-01,19,39.8,14
U0024601,C00246,2023-02-01,27,33.3,16
U0024602,C00246,2023-03-01,25,38.2,15
U0024603,C00246,2023-04-01,20,36.8,17
U0024604,C00246,2023-05-01,16,29.4,14
U0024605,C00246,2023-06-01,24,27.1,15
U0024606,C00246,2023-07-01,15,42.1,19
U0024607,C00246,2023-08-01,23,37.8,15
U0024608,C00246,2023-09-01,22,26.0,17
U0024609,C00246,2023-10-01,22,39.3,19
U0024610,C00246,2023-11-01,23,26.6,15
U0024611,C00246,2023-12-01,20,25.4,16
U0024612,C00246,2024-01-01,15,34.4,19
U0024613,C00246,2024-02-01,24,33.9,18
U0024614,C00246,2024-03-01,17,37.5,12
U0024615,C00246,2024-04-01,21,25.8,16
U0024616,C00246,2024-05-01,19,29.1,19
U0024617,C00246,2024-06-01,22,39.0,17
U0024618,C00246,2024-07-01,19,31.7,19
U0024619,C00246,2024-08-01,25,35.8,13
U0024620,C00246,2024-09-01,26,41.4,16
U0024621,C00246,2024-10-01,20,30.2,17
U0024622,C00246,2024-11-01,25,24.3,14
U0024623,C00246,2024-12-01,22,29.4,17
U0024624,C00246,2025-01-01,24,37.9,19
U0024625,C00246,2025-02-01,20,24.4,19
U0024626,C00246,2025-03-01,18,30.1,14
U0024627,C00246,2025-04-01,14,27.5,19
U0024628,C00246,2025-05-01,21,28.8,15
U0024629,C00246,2025-06-01,17,39.7,19
U0024630,C00246,2025-07-01,27,24.3,15
U0024631,C00246,2025-08-01,16,30.2,18
